name,url,language,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
eShopOnContainers,https://github.com/dotnet-architecture/eShopOnContainers,C#,52,0,166,7,1.5,1,132,106,2.4,7940,0.64777
docfx,https://github.com/dotnet/docfx,C#,67,0,174,2,3.4,16,386,323,7.3,274,0.64747
NServiceBus,https://github.com/Particular/NServiceBus,C#,160,0,135,8,5.0,17,107,89,0.7,710,0.64693
xamarin-android,https://github.com/xamarin/xamarin-android,C#,58,0,84,2,15.7,26,483,371,1.5,2601,0.64688
rabbitmq-dotnet-client,https://github.com/rabbitmq/rabbitmq-dotnet-client,C#,152,0,107,6,7.9,3,57,35,5.7,425,0.64649
Cosmos,https://github.com/CosmosOS/Cosmos,C#,162,0,143,7,6.2,1,157,107,3.6,376,0.64137
RestSharp,https://github.com/restsharp/RestSharp,C#,135,0,267,7,3.0,5,76,55,1.9,413,0.64073
google-cloud-dotnet,https://github.com/googleapis/google-cloud-dotnet,C#,68,0,57,4,29.2,400,379,368,2.2,206,0.63868
BizHawk,https://github.com/TASVideos/BizHawk,C#,121,0,120,2,52.8,7,191,86,2.6,413,0.63856
Autofac,https://github.com/autofac/Autofac,C#,160,0,71,7,6.0,9,47,37,3.8,412,0.63847
NBitcoin,https://github.com/MetacoSA/NBitcoin,C#,82,0,101,8,5.9,112,46,29,2.0,364,0.63817
msbuild,https://github.com/dotnet/msbuild,C#,71,0,241,3,11.5,5,366,196,1.8,670,0.63722
opentk,https://github.com/opentk/opentk,C#,174,0,125,4,8.1,32,161,140,1.9,191,0.6354
graphql-dotnet,https://github.com/graphql-dotnet/graphql-dotnet,C#,67,0,145,8,5.4,9,235,174,3.2,75,0.63364
NLog,https://github.com/NLog/NLog,C#,199,0,199,2,3.4,8,178,143,2.9,972,0.63363
PnP,https://github.com/pnp/PnP,C#,78,2,175,7,3.5,5,6,1,0.5,163632,0.63338
OrchardCore,https://github.com/OrchardCMS/OrchardCore,C#,74,0,188,7,25.8,1,1209,940,2.5,32,0.63327
botbuilder-dotnet,https://github.com/microsoft/botbuilder-dotnet,C#,42,0,176,3,23.2,4,490,374,1.5,877,0.63039
System.IO.Abstractions,https://github.com/System-IO-Abstractions/System.IO.Abstractions,C#,127,0,122,5,2.1,81,54,49,1.3,985,0.63023
ml-agents,https://github.com/Unity-Technologies/ml-agents,C#,40,0,122,5,19.5,18,347,279,1.1,281,0.62791
duplicati,https://github.com/duplicati/duplicati,C#,153,0,168,2,8.3,13,216,128,1.8,610,0.62777
Dapper,https://github.com/StackExchange/Dapper,C#,119,0,196,8,0.8,6,89,26,1.3,847,0.62602
microsoft-authentication-library-for-dotnet,https://github.com/AzureAD/microsoft-authentication-library-for-dotnet,C#,81,0,77,5,6.4,22,398,257,2.1,166,0.6259
fluentassertions,https://github.com/fluentassertions/fluentassertions,C#,132,1,160,6,4.3,4,92,68,2.8,607,0.62574
Lean,https://github.com/QuantConnect/Lean,C#,74,0,148,1,17.2,45,400,277,0.6,2244,0.62495
EasyNetQ,https://github.com/EasyNetQ/EasyNetQ,C#,118,0,158,9,1.8,32,106,83,2.0,45,0.62473
XamarinComponents,https://github.com/xamarin/XamarinComponents,C#,72,0,84,9,6.7,98,140,95,1.7,95,0.62422
Sonarr,https://github.com/Sonarr/Sonarr,C#,125,0,152,3,8.2,4,391,313,2.1,321,0.62364
neo,https://github.com/neo-project/neo,C#,68,0,61,8,5.4,3,262,190,3.5,289,0.62228
Newtonsoft.Json,https://github.com/JamesNK/Newtonsoft.Json,C#,162,0,116,8,0.1,5,96,51,1.4,1880,0.62183
fluentmigrator,https://github.com/fluentmigrator/fluentmigrator,C#,146,0,219,9,2.2,8,80,43,2.1,79,0.62171
cake,https://github.com/cake-build/cake,C#,80,0,226,7,3.3,10,180,119,1.2,161,0.62097
FluentValidation,https://github.com/FluentValidation/FluentValidation,C#,134,1,180,7,4.0,15,170,146,1.3,170,0.62068
CKAN,https://github.com/KSP-CKAN/CKAN,C#,77,0,88,3,5.0,8,128,104,2.6,1437,0.61905
BenchmarkDotNet,https://github.com/dotnet/BenchmarkDotNet,C#,90,0,149,7,2.3,6,213,147,1.6,270,0.61873
grandnode,https://github.com/grandnode/grandnode,C#,62,0,45,6,28.2,7,114,59,1.0,1459,0.61855
MonoGame,https://github.com/MonoGame/MonoGame,C#,138,0,401,8,4.5,1,113,67,1.7,96,0.61853
omnisharp-roslyn,https://github.com/OmniSharp/omnisharp-roslyn,C#,74,0,126,5,10.0,19,161,123,1.7,118,0.61821
MaterialDesignInXamlToolkit,https://github.com/MaterialDesignInXAML/MaterialDesignInXamlToolkit,C#,72,0,155,9,6.0,6,174,129,1.3,128,0.61736
sendgrid-csharp,https://github.com/sendgrid/sendgrid-csharp,C#,109,0,111,9,2.3,23,72,51,1.5,116,0.61687
vstest,https://github.com/microsoft/vstest,C#,54,0,89,1,3.2,22,168,112,2.0,9503,0.61595
WeiXinMPSDK,https://github.com/JeffreySu/WeiXinMPSDK,C#,97,0,136,4,5.7,1,48,32,1.1,7817,0.61536
Minecraft-Mod-Language-Package,https://github.com/CFPAOrg/Minecraft-Mod-Language-Package,C#,45,0,441,1,43.1,1155,97,86,1.5,179,0.61401
EDDiscovery,https://github.com/EDDiscovery/EDDiscovery,C#,69,0,54,5,8.3,34,62,62,2.8,261,0.61335
boogie,https://github.com/boogie-org/boogie,C#,139,0,141,6,3.4,114,39,36,2.1,89,0.61318
Unigram,https://github.com/UnigramDev/Unigram,C#,56,0,35,6,24.6,9,288,168,1.0,771,0.61316
AElf,https://github.com/AElfProject/AElf,C#,38,1,63,2,49.7,6,123,112,2.1,5853,0.61274
octokit.net,https://github.com/octokit/octokit.net,C#,106,0,215,8,2.0,12,44,12,0.9,369,0.61268
peachpie,https://github.com/peachpiecompiler/peachpie,C#,60,0,28,7,26.2,12,57,43,1.8,650,0.61195
nuke,https://github.com/nuke-build/nuke,C#,46,0,77,10,6.2,22,112,77,1.7,109,0.6112
ReportGenerator,https://github.com/danielpalme/ReportGenerator,C#,72,0,40,6,2.8,29,15,15,3.1,1264,0.61111
shadowsocks-windows,https://github.com/shadowsocks/shadowsocks-windows,C#,97,0,83,4,2.7,9,137,129,2.2,677,0.61111
AutoMapper,https://github.com/AutoMapper/AutoMapper,C#,145,2,176,8,3.0,3,69,66,2.5,407,0.60916
Mirror,https://github.com/vis2k/Mirror,C#,31,0,82,4,35.1,253,276,224,2.0,82,0.60804
monodevelop,https://github.com/mono/monodevelop,C#,186,11,438,6,2.3,36,43,13,1.2,1466,0.60795
Swashbuckle.AspNetCore,https://github.com/domaindrivendev/Swashbuckle.AspNetCore,C#,70,1,154,6,3.0,8,196,74,1.2,941,0.60774
Nerdbank.GitVersioning,https://github.com/dotnet/Nerdbank.GitVersioning,C#,68,0,66,5,5.2,19,53,41,3.5,230,0.60724
ServiceStack,https://github.com/ServiceStack/ServiceStack,C#,146,0,308,5,16.7,5,1,1,1.0,939,0.60659
runner,https://github.com/actions/runner,C#,20,0,48,4,4.0,24,228,78,1.6,4706,0.6059
Warewolf,https://github.com/Warewolf-ESB/Warewolf,C#,76,0,71,3,37.5,89,1,1,7.0,178,0.60453
reactive,https://github.com/dotnet/reactive,C#,99,0,74,7,6.4,6,185,159,0.9,306,0.60414
MySqlConnector,https://github.com/mysql-net/MySqlConnector,C#,58,0,48,8,5.4,35,46,38,2.6,140,0.60075
NJsonSchema,https://github.com/RicoSuter/NJsonSchema,C#,74,0,135,6,2.4,191,80,39,1.1,211,0.60012
StackExchange.Redis,https://github.com/StackExchange/StackExchange.Redis,C#,83,1,161,6,2.9,5,132,59,2.2,363,0.60001
CsvHelper,https://github.com/JoshClose/CsvHelper,C#,134,0,69,4,1.9,16,83,48,2.9,272,0.59848
