index,name,url,language,stars,created_since,updated_since,contributor_count,org_count,commit_frequency,recent_releases_count,updated_issues_count,closed_issues_count,comment_frequency,dependents_count,criticality_score
115,cmake-examples,https://github.com/ttroy50/cmake-examples,CMake,4088,62,9,17,5,0.2,0,1,0,0.0,29,0.28178
1104,Email-Boilerplate,https://github.com/seanpowell/Email-Boilerplate,HTML,3683,121,1,13,3,0.1,0,1,1,0.0,4,0.28162
913,kss,https://github.com/kneath/kss,Ruby,4086,111,57,34,7,0.0,1,0,0,0,18,0.28155
985,pytorch-cifar,https://github.com/kuangliu/pytorch-cifar,Python,3531,48,1,6,2,0.4,0,18,0,0.5,17,0.28122
821,storm,https://github.com/emre/storm,Python,3747,93,30,30,4,0.0,1,1,0,0.0,32,0.28089
219,nodebeginner.org,https://github.com/manuelkiessling/nodebeginner.org,HTML,3982,119,26,42,6,0.0,0,2,0,0.0,7,0.28084
1212,AidLearning-FrameWork,https://github.com/aidlearning/AidLearning-FrameWork,Python,4002,21,1,2,1,2.7,6,22,17,1.0,4,0.28008
1464,collapseos,https://github.com/hsoft/collapseos,C,4126,22,0,13,2,19.6,0,1,0,0.0,2,0.27973
1490,learn-json-web-tokens,https://github.com/dwyl/learn-json-web-tokens,JavaScript,4121,72,21,28,7,0.0,0,0,0,0,20,0.27906
1150,shellharden,https://github.com/anordal/shellharden,Rust,3619,48,1,7,2,0.4,3,1,1,1.0,2,0.27897
622,rxmarbles,https://github.com/staltz/rxmarbles,JavaScript,3918,79,22,11,5,0.0,2,1,0,1.0,7,0.27823
117,HackingWithSwift,https://github.com/twostraws/HackingWithSwift,Swift,3684,70,6,9,2,0.1,0,10,7,0.5,19,0.27781
1185,awesome-wepy,https://github.com/aben1188/awesome-wepy,,3993,40,2,46,7,0.3,0,0,0,0,0,0.277
707,gifshot,https://github.com/yahoo/gifshot,JavaScript,3690,81,27,15,6,0.0,2,3,0,1.0,2,0.27672
1386,awesome-micro-npm-packages,https://github.com/parro-it/awesome-micro-npm-packages,,3809,60,3,38,3,0.1,0,1,1,1.0,0,0.27667
550,Gutenberg,https://github.com/BafS/Gutenberg,CSS,4295,64,4,10,5,0.1,2,1,0,0.0,5,0.27522
1080,android-mvp-architecture,https://github.com/MindorksOpenSource/android-mvp-architecture,Java,4291,48,10,13,5,0.0,0,0,0,0,74,0.27488
1454,outdated-browser,https://github.com/outdatedbrowser/outdated-browser,HTML,3551,83,16,64,8,0.0,1,0,0,0,0,0.27468
1367,suit,https://github.com/suitcss/suit,HTML,3714,112,24,48,10,0.0,1,0,0,0,0,0.27454
1137,Toast,https://github.com/scalessec/Toast,Objective-C,3678,115,38,12,5,0.0,1,2,0,0.5,17,0.2745
1429,awesome-ios-architecture,https://github.com/onmyway133/awesome-ios-architecture,,4127,61,3,20,10,0.3,0,0,0,0,0,0.27346
242,Context-Menu.Android,https://github.com/Yalantis/Context-Menu.Android,Kotlin,3717,74,23,12,3,0.0,2,2,0,0.5,30,0.2728
453,JDStatusBarNotification,https://github.com/calimarkus/JDStatusBarNotification,Objective-C,3792,96,13,24,7,0.0,3,1,1,0.0,0,0.27275
1043,android-iconify,https://github.com/JoanZapata/android-iconify,Java,3917,92,39,15,7,0.0,3,0,0,0,14,0.27261
66,leaf,https://github.com/name5566/leaf,Go,3818,78,8,8,1,0.0,1,8,5,1.4,13,0.27238
1199,front-end-handbook-2017,https://github.com/FrontendMasters/front-end-handbook-2017,JavaScript,3876,51,21,41,9,0.0,0,0,0,0,6,0.27222
1369,CRToast,https://github.com/cruffenach/CRToast,Objective-C,4208,89,47,42,5,0.0,1,1,1,0.0,10,0.27217
1068,hawk,https://github.com/orhanobut/hawk,Java,3741,72,34,23,8,0.0,4,1,0,0.0,3,0.272
437,responsive-nav.js,https://github.com/viljamis/responsive-nav.js,JavaScript,4112,96,68,18,9,0.0,3,0,0,0,11,0.27197
1495,headless-wp-starter,https://github.com/postlight/headless-wp-starter,JavaScript,3951,42,13,18,4,0.0,0,9,1,0.3,17,0.27148
1151,awesome-compose,https://github.com/docker/awesome-compose,HTML,4082,11,4,24,7,2.0,0,5,2,0.0,2,0.27079
844,packery,https://github.com/metafizzy/packery,JavaScript,3747,99,27,4,1,0.0,6,4,4,1.8,28,0.27072
710,go-gin-example,https://github.com/eddycjy/go-gin-example,Go,3925,35,0,4,1,0.1,0,4,0,1.0,30,0.2701
1170,sketch.js,https://github.com/soulwire/sketch.js,JavaScript,3853,104,49,17,7,0.0,0,1,0,1.0,6,0.26916
1440,css,https://github.com/hakimel/css,HTML,3953,89,16,2,1,0.0,0,3,1,0.0,4101,0.26877
742,present,https://github.com/vinayak-mehta/present,Python,3843,5,4,7,2,2.8,15,7,0,1.4,4,0.2684
407,ticker,https://github.com/robinhood/ticker,Java,4045,55,8,10,6,0.0,2,1,1,0.0,5,0.26787
868,500LineorLess_CN,https://github.com/HT524/500LineorLess_CN,HTML,3634,58,4,16,3,0.0,0,0,0,0,29,0.26781
1353,x-deeplearning,https://github.com/alibaba/x-deeplearning,PureBasic,3654,25,17,13,3,0.0,1,12,6,0.8,14,0.26696
668,ocds-guide-to-setting-up-mac,https://github.com/macdao/ocds-guide-to-setting-up-mac,,3711,64,1,10,4,0.1,0,1,0,1.0,0,0.26643
1188,IPAPatch,https://github.com/Naituw/IPAPatch,Objective-C,3574,46,0,6,2,0.1,1,4,1,1.2,0,0.26546
93,mastering-modular-javascript,https://github.com/mjavascript/mastering-modular-javascript,HTML,3923,48,3,15,5,0.0,0,1,1,1.0,0,0.26495
301,BottomNavigation,https://github.com/Ashok-Varma/BottomNavigation,Java,4205,59,11,12,2,0.1,3,11,5,0.6,3,0.26494
663,meltdown,https://github.com/IAIK/meltdown,C,3841,37,15,15,7,0.0,0,2,2,1.0,2,0.26412
162,animsition,https://github.com/blivesta/animsition,CSS,3789,87,42,14,7,0.0,3,0,0,0,11,0.2637
294,echo,https://github.com/toddmotto/echo,JavaScript,3746,90,53,19,9,0.0,1,2,0,0.0,6,0.26338
379,rockstar,https://github.com/avinassh/rockstar,Python,3876,67,7,42,7,0.0,0,1,0,0.0,0,0.26321
1458,httplab,https://github.com/gchaincl/httplab,Go,3641,48,19,20,6,0.0,2,0,0,0,9,0.26245
686,evercookie,https://github.com/samyk/evercookie,JavaScript,3953,125,38,31,5,0.0,0,1,1,0.0,9,0.26229
529,labella.js,https://github.com/twitter/labella.js,JavaScript,3735,68,19,8,6,0.0,1,1,0,1.0,4,0.26198
1172,Coding-iOS,https://github.com/Coding/Coding-iOS,Objective-C,3760,74,20,23,3,0.0,0,0,0,0,61,0.26104
516,lamp-cloud,https://github.com/zuihou/lamp-cloud,Java,3596,36,0,3,0,4.2,4,32,30,1.0,0,0.26095
576,front-end-handbook-2019,https://github.com/FrontendMasters/front-end-handbook-2019,HTML,3724,24,7,24,5,0.1,0,2,1,0.5,3,0.26084
1457,dev-blog,https://github.com/nixzhu/dev-blog,,3899,82,2,12,3,0.2,0,0,0,0,7,0.26071
626,rodeo,https://github.com/yhat/rodeo,JavaScript,3924,70,49,7,3,0.0,8,3,1,0.3,30,0.26035
1081,exercises,https://github.com/kolodny/exercises,JavaScript,3874,70,50,17,7,0.0,0,0,0,0,47,0.2594
1167,Util,https://github.com/dotnetcore/Util,C#,3583,43,5,14,3,0.2,0,1,0,0.0,27,0.25934
941,go-study-index,https://github.com/unknwon/go-study-index,,3971,82,4,22,7,0.1,0,0,0,0,0,0.25918
1208,PKRevealController,https://github.com/pkluz/PKRevealController,Objective-C,3925,110,62,27,5,0.0,2,0,0,0,11,0.25802
1379,DeepLearning.ai-Summary,https://github.com/mbadry1/DeepLearning.ai-Summary,Python,4124,38,11,24,6,0.0,0,2,0,0.5,2,0.2578
98,okdownload,https://github.com/lingochamp/okdownload,Java,4058,40,13,8,3,0.0,2,29,5,0.9,2,0.25748
1108,quickdraw-dataset,https://github.com/googlecreativelab/quickdraw-dataset,,4018,45,4,16,6,0.2,0,6,1,0.2,0,0.25725
613,HyperLPR,https://github.com/szad670401/HyperLPR,C++,3774,40,4,22,3,0.4,0,16,2,0.5,0,0.25634
1076,franchise,https://github.com/HVF/franchise,JavaScript,3674,42,14,15,6,0.0,0,2,0,0.0,16,0.25629
615,MaterialSearchView,https://github.com/MiguelCatalan/MaterialSearchView,Java,3754,65,48,9,7,0.0,1,2,0,0.5,12,0.25609
959,front-end-handbook-2018,https://github.com/FrontendMasters/front-end-handbook-2018,JavaScript,4182,38,21,36,7,0.0,0,0,0,0,8,0.25522
1219,RxDownload,https://github.com/ssseasonnn/RxDownload,Kotlin,3974,51,10,10,2,0.0,18,3,1,1.0,0,0.25457
903,ggpy,https://github.com/yhat/ggpy,Python,3593,88,50,15,7,0.0,0,6,1,0.3,5,0.25376
1272,vue-framework-wz,https://github.com/herozhou/vue-framework-wz,Vue,3568,41,10,3,10,0.1,0,1,0,0.0,25,0.25364
1382,YYModel,https://github.com/ibireme/YYModel,Objective-C,4196,64,42,16,6,0.0,4,4,1,0.8,0,0.25344
184,workerize,https://github.com/developit/workerize,JavaScript,3942,36,13,9,5,0.0,3,0,0,0,17,0.25193
1250,the-bread-code,https://github.com/hendricius/the-bread-code,Shell,3598,34,7,27,5,0.3,0,4,0,0.0,2,0.25145
471,DeepLearnToolbox,https://github.com/rasmusbergpalm/DeepLearnToolbox,Matlab,3560,112,62,16,4,0.0,0,0,0,0,85,0.25143
869,md2googleslides,https://github.com/googleworkspace/md2googleslides,TypeScript,3573,51,4,12,6,0.1,0,6,1,0.2,0,0.25136
937,mobile-detect.js,https://github.com/hgoebl/mobile-detect.js,JavaScript,3643,89,10,11,7,0.0,4,0,0,0,0,0.25096
171,roncoo-pay,https://github.com/roncoo/roncoo-pay,Java,3883,54,8,12,1,0.1,0,0,0,0,256,0.25039
820,BGABanner-Android,https://github.com/bingoogolapple/BGABanner-Android,Java,3962,76,2,3,2,0.0,5,2,0,1.5,0,0.25025
52,node-osmosis,https://github.com/rchipka/node-osmosis,JavaScript,3942,72,1,11,1,0.0,1,10,2,0.7,0,0.24994
1156,optimize-js,https://github.com/nolanlawson/optimize-js,JavaScript,3743,52,26,12,6,0.0,1,0,0,0,20,0.24984
1017,jvm,https://github.com/doocs/jvm,Java,3857,31,1,7,3,0.5,0,2,1,0.5,2,0.24966
1038,helios,https://github.com/helios-framework/helios,CSS,4175,95,74,18,10,0.0,1,0,0,0,5,0.24954
338,kbd-audio,https://github.com/ggerganov/kbd-audio,C++,4133,32,0,4,2,0.9,0,2,0,2.0,0,0.24927
202,fast-neural-style,https://github.com/jcjohnson/fast-neural-style,Lua,3725,52,42,9,5,0.0,0,0,0,0,174,0.24926
510,aquatone,https://github.com/michenriksen/aquatone,Go,3854,63,20,8,1,0.0,3,13,1,0.5,31,0.24915
321,nanogui,https://github.com/wjakob/nanogui,C++,3598,72,16,41,7,0.0,0,2,0,0.0,0,0.24861
148,Imager.js,https://github.com/bbc/Imager.js,JavaScript,3866,90,42,25,11,0.0,1,1,1,0.0,0,0.24799
1304,es6-tools,https://github.com/addyosmani/es6-tools,,3833,86,52,40,8,0.0,0,0,0,0,3,0.2474
223,beginner-javascript,https://github.com/wesbos/beginner-javascript,HTML,3962,20,1,9,5,1.3,0,8,1,0.1,0,0.24739
335,ioscreator,https://github.com/ioscreator/ioscreator,Swift,3736,95,1,6,1,0.7,0,0,0,0,20,0.24636
1023,CollectionKit,https://github.com/SoySauceLab/CollectionKit,Swift,3972,42,22,11,7,0.0,5,4,0,0.5,0,0.24632
1459,icono,https://github.com/saeedalipoor/icono,CSS,3992,77,9,19,5,0.0,0,0,0,0,3,0.24591
1178,Under-the-hood-ReactJS,https://github.com/Bogdan-Lyashenko/Under-the-hood-ReactJS,JavaScript,4211,43,8,17,7,0.0,0,0,0,0,3,0.24566
625,codebox,https://github.com/CodeboxIDE/codebox,JavaScript,4018,90,70,18,6,0.0,10,0,0,0,2,0.2454
711,sw-toolbox,https://github.com/GoogleChromeLabs/sw-toolbox,JavaScript,3650,74,22,22,6,0.0,3,1,1,0.0,0,0.2454
320,icepick,https://github.com/frankiesardo/icepick,Clojure,3813,91,40,15,5,0.0,2,0,0,0,9,0.24522
1339,ExpandableTextView,https://github.com/Manabu-GT/ExpandableTextView,Java,3783,81,31,6,2,0.0,1,1,0,1.0,43,0.24516
845,practicalnode,https://github.com/azat-co/practicalnode,JavaScript,3635,86,24,19,7,0.0,0,1,0,0.0,3,0.24502
133,scraperjs,https://github.com/ruipgil/scraperjs,JavaScript,3601,78,51,11,6,0.0,2,1,0,0.0,12,0.24476
591,awesome-graph-classification,https://github.com/benedekrozemberczki/awesome-graph-classification,Python,3932,30,0,4,2,2.8,0,1,1,1.0,0,0.24432
547,dragon-book-exercise-answers,https://github.com/fool2fish/dragon-book-exercise-answers,HTML,4276,97,61,14,4,0.0,0,9,2,0.3,11,0.24418
714,NorthwindTraders,https://github.com/jasontaylordev/NorthwindTraders,C#,4168,52,11,22,4,0.0,0,2,1,0.0,4,0.24325
891,activate-power-mode,https://github.com/JoelBesada/activate-power-mode,CoffeeScript,3568,62,37,16,9,0.0,6,1,0,0.0,0,0.24316
22,Waking-Up,https://github.com/wolverinn/Waking-Up,,4221,14,1,7,3,1.4,0,7,3,1.0,0,0.24314
930,Hackintosh-Installer-University,https://github.com/huangyz0918/Hackintosh-Installer-University,Rich Text Format,3713,51,4,21,4,0.1,0,0,0,0,2,0.24312
1343,xiki,https://github.com/trogdoro/xiki,Ruby,3749,153,12,12,4,0.0,0,1,1,0.0,4,0.24298
810,spec,https://github.com/ecomfe/spec,,4091,94,12,10,3,0.0,0,0,0,0,27,0.2428
319,HP-Socket,https://github.com/ldcsaa/HP-Socket,C,3743,86,1,3,1,0.2,1,12,8,1.0,0,0.24263
216,30-Days-Of-JavaScript,https://github.com/Asabeneh/30-Days-Of-JavaScript,JavaScript,3839,13,4,19,3,3.2,0,27,4,0.2,0,0.24233
221,anyRTC-RTMP-OpenSource,https://github.com/anyrtcIO-Community/anyRTC-RTMP-OpenSource,C++,3662,53,12,9,3,0.0,1,7,2,1.6,0,0.24142
1316,AI4Animation,https://github.com/sebastianstarke/AI4Animation,C++,3812,42,4,4,2,0.5,0,8,4,1.4,2,0.24119
974,CSS-Guidelines,https://github.com/csswizardry/CSS-Guidelines,,3649,108,78,8,8,0.0,3,0,0,0,8,0.24054
992,topcoat,https://github.com/topcoat/topcoat,HTML,4291,100,53,30,10,0.0,1,0,0,0,0,0.24024
629,ife,https://github.com/baidu-ife/ife,JavaScript,4204,71,66,15,4,0.0,0,4,3,0.0,31,0.24015
200,coobjc,https://github.com/alibaba/coobjc,Objective-C,3743,23,15,7,3,0.0,8,4,0,1.2,2,0.23889
1301,Leaf,https://github.com/Meituan-Dianping/Leaf,Java,4138,25,9,12,5,0.1,0,14,4,0.8,0,0.23859
1436,awesome-spring-boot,https://github.com/ityouknow/awesome-spring-boot,,3587,36,3,4,1,0.1,0,2,1,2.0,11,0.23821
1300,linuxtools_rst,https://github.com/me115/linuxtools_rst,HTML,4281,78,13,25,3,0.0,0,0,0,0,7,0.23776
999,scroller,https://github.com/pbakaus/scroller,JavaScript,3794,114,56,21,10,0.0,1,1,0,0.0,0,0.23741
417,list_of_recommender_systems,https://github.com/grahamjenson/list_of_recommender_systems,,3561,68,7,34,4,0.1,0,1,0,0.0,0,0.23645
1113,ShineButton,https://github.com/ChadCSong/ShineButton,Java,3997,55,19,5,2,0.0,0,1,0,1.0,59,0.23627
1277,FoldingTabBar.iOS,https://github.com/Yalantis/FoldingTabBar.iOS,Objective-C,3682,70,36,23,5,0.0,2,0,0,0,3,0.23616
1161,macos-terminal-themes,https://github.com/lysyi3m/macos-terminal-themes,Swift,4151,84,5,24,4,0.2,0,0,0,0,0,0.23602
1395,pipeline,https://github.com/PipelineAI/pipeline,Jsonnet,4087,67,9,6,1,0.2,0,0,0,0,237,0.23602
1204,InfoSpider,https://github.com/kangvcar/InfoSpider,Python,4092,20,1,10,0,3.5,1,17,14,1.3,0,0.23591
1053,VvvebJs,https://github.com/givanz/VvvebJs,JavaScript,3730,40,3,4,0,0.1,2,19,3,0.9,21,0.23571
699,nodejs-dashboard,https://github.com/FormidableLabs/nodejs-dashboard,JavaScript,3877,52,6,16,2,0.0,3,0,0,0,4,0.23543
780,chineseocr,https://github.com/chineseocr/chineseocr,Python,3749,33,0,4,0,0.2,0,23,3,1.4,5,0.23487
1492,awesome-app-ideas,https://github.com/tastejs/awesome-app-ideas,,4186,61,31,17,8,0.0,0,16,4,0.0,0,0.23456
169,gameboy.live,https://github.com/HFO4/gameboy.live,Go,4044,21,2,5,2,0.2,1,2,1,1.0,3,0.23439
602,BouncyLayout,https://github.com/roberthein/BouncyLayout,Swift,3848,45,6,6,4,0.1,2,1,0,1.0,0,0.23433
1408,BuildTimeAnalyzer-for-Xcode,https://github.com/RobertGummesson/BuildTimeAnalyzer-for-Xcode,Swift,3720,57,19,19,6,0.0,3,1,0,0.0,0,0.23388
1264,bad-data-guide,https://github.com/Quartz/bad-data-guide,,3766,63,31,20,8,0.0,0,0,0,0,3,0.23377
23,jest-cheat-sheet,https://github.com/sapegin/jest-cheat-sheet,,3751,47,4,11,5,0.1,0,0,0,0,2,0.23336
1067,TaiChi,https://github.com/taichi-framework/TaiChi,,3769,28,5,6,1,0.0,16,35,11,0.4,0,0.23317
1321,super-expressive,https://github.com/francisrstokes/super-expressive,JavaScript,3711,6,2,9,2,0.8,0,7,6,1.4,2,0.23295
787,RichText,https://github.com/zzhoujay/RichText,Java,3603,67,0,4,0,0.0,0,11,2,0.7,7,0.23252
1032,tty.js,https://github.com/chjj/tty.js,JavaScript,4039,109,66,7,2,0.0,4,0,0,0,87,0.23252
1171,ngbp,https://github.com/ngbp/ngbp,JavaScript,4001,96,73,20,7,0.0,0,0,0,0,8,0.23217
849,roboto,https://github.com/googlefonts/roboto,Python,3558,81,40,13,2,0.0,1,4,0,0.2,23,0.23202
535,devtool,https://github.com/Jam3/devtool,JavaScript,3796,61,45,6,4,0.0,8,1,1,0.0,9,0.23012
1375,tmallfe.github.io,https://github.com/tmallfe/tmallfe.github.io,HTML,3871,81,9,12,5,0.0,0,0,0,0,2,0.23008
1009,arxiv-sanity-preserver,https://github.com/karpathy/arxiv-sanity-preserver,Python,4153,62,21,22,0,0.0,0,15,3,0.9,30,0.22996
1159,DenseNet,https://github.com/liuzhuang13/DenseNet,Lua,4186,53,13,9,4,0.0,0,0,0,0,18,0.22848
730,Front-End-Design-Checklist,https://github.com/thedaviddias/Front-End-Design-Checklist,,3759,34,8,7,4,0.0,0,1,1,1.0,2,0.22841
621,peity,https://github.com/benpickles/peity,HTML,4194,136,11,8,2,0.0,3,0,0,0,5,0.22816
893,fastsocket,https://github.com/fastos/fastsocket,C,3752,80,47,11,4,0.0,0,0,0,0,41,0.22746
431,electrino,https://github.com/pojala/electrino,C#,3993,45,10,7,4,0.1,0,1,0,1.0,2,0.22703
1297,CapsNet-Tensorflow,https://github.com/naturomics/CapsNet-Tensorflow,Python,3753,39,28,10,4,0.0,0,0,0,0,59,0.22651
729,anomaly-detection-resources,https://github.com/yzhao062/anomaly-detection-resources,Python,3790,32,2,8,5,0.3,0,3,1,0.0,0,0.22626
978,haoel.github.io,https://github.com/haoel/haoel.github.io,Shell,4230,54,2,14,3,0.3,0,2,0,0.0,0,0.22624
305,The-Documentation-Compendium,https://github.com/kylelobo/The-Documentation-Compendium,,4010,19,4,9,5,0.4,0,0,0,0,6,0.22615
366,USB-Rubber-Ducky,https://github.com/hak5darren/USB-Rubber-Ducky,C,4243,109,50,5,2,0.0,0,4,1,0.5,50,0.22586
281,castnow,https://github.com/xat/castnow,JavaScript,3535,76,23,27,6,0.0,0,3,0,0.0,0,0.2257
546,pytorch-examples,https://github.com/jcjohnson/pytorch-examples,Python,3849,48,19,6,3,0.0,0,2,2,1.0,7,0.22563
1051,scribe,https://github.com/facebookarchive/scribe,C++,3906,149,81,34,11,0.0,0,0,0,0,0,0.22541
894,CC,https://github.com/luckybilly/CC,Java,3632,38,13,7,1,0.0,5,3,1,0.7,8,0.22484
1376,spectacle-code-slide,https://github.com/jamiebuilds/spectacle-code-slide,JavaScript,4109,58,37,12,8,0.0,3,1,1,0.0,0,0.22377
528,awesome-java,https://github.com/Snailclimb/awesome-java,,4157,13,0,5,2,0.6,0,4,4,0.8,0,0.22331
1373,tapkulibrary,https://github.com/devinross/tapkulibrary,Objective-C,3960,140,53,17,4,0.0,1,0,0,0,5,0.2231
837,nba-go,https://github.com/homerchen19/nba-go,JavaScript,3591,39,15,17,4,0.0,5,3,0,0.0,0,0.22284
1190,SeetaFaceEngine,https://github.com/seetaface/SeetaFaceEngine,C++,4254,53,9,6,1,0.2,0,2,0,0.5,38,0.22272
45,ChinaMobilePhoneNumberRegex,https://github.com/VincentSit/ChinaMobilePhoneNumberRegex,,4223,74,8,2,0,0.1,3,2,1,5.0,3,0.22199
847,SoloPi,https://github.com/alipay/SoloPi,Java,3840,22,2,6,0,1.3,2,10,2,0.4,12,0.22193
1332,wukong,https://github.com/huichen/wukong,Go,3851,90,52,11,4,0.0,0,3,0,0.7,4,0.22182
815,NoHttp,https://github.com/yanzhenjie/NoHttp,Java,3700,66,30,8,1,0.0,3,1,0,1.0,14,0.22111
900,VPNOn,https://github.com/lexrus/VPNOn,Swift,4219,74,10,3,1,0.1,3,4,2,0.5,8,0.22106
652,JS-Sorting-Algorithm,https://github.com/hustcc/JS-Sorting-Algorithm,Java,4067,55,15,17,4,0.0,0,5,1,0.4,0,0.22098
801,ShapeShifter,https://github.com/alexjlockwood/ShapeShifter,TypeScript,3569,49,26,4,1,0.0,3,4,3,0.8,23,0.22094
1336,algorithms_and_data_structures,https://github.com/mandliya/algorithms_and_data_structures,C++,4164,78,15,8,3,0.0,0,33,11,0.3,0,0.22054
214,ios-app-signer,https://github.com/DanTheMan827/ios-app-signer,Objective-C,3614,63,7,11,0,0.1,5,15,5,1.3,0,0.22012
231,fsql,https://github.com/kashav/fsql,Go,3628,45,6,6,4,0.1,2,0,0,0,2,0.21983
347,AutoHotkey_L,https://github.com/Lexikos/AutoHotkey_L,C++,4227,156,5,12,1,0.5,3,3,0,0.0,0,0.21978
259,BGARefreshLayout-Android,https://github.com/bingoogolapple/BGARefreshLayout-Android,Java,4156,68,2,3,2,0.0,3,0,0,0,3,0.21871
1115,Machine-Learning,https://github.com/Jack-Cherish/Machine-Learning,Python,3653,46,1,5,4,0.2,0,1,1,0.0,0,0.21859
503,MachineLearning_Python,https://github.com/lawlite19/MachineLearning_Python,Python,3562,52,1,3,1,0.0,0,1,1,0.0,22,0.21849
1471,react-native-styling-cheat-sheet,https://github.com/vhpoet/react-native-styling-cheat-sheet,,4106,54,5,11,6,0.0,0,0,0,0,0,0.21847
597,Flatabulous,https://github.com/anmoljagetia/Flatabulous,CSS,3708,68,39,15,4,0.0,1,3,1,0.7,0,0.21818
1020,vrn,https://github.com/AaronJackson/vrn,Shell,4267,43,23,3,2,0.0,0,9,3,2.3,6,0.2181
1415,antwort,https://github.com/InterNations/antwort,HTML,3538,98,42,11,4,0.0,1,0,0,0,7,0.21772
31,deep-into-node,https://github.com/yjhjstz/deep-into-node,,3607,57,11,15,7,0.0,0,0,0,0,0,0.21727
1394,westore,https://github.com/Tencent/westore,JavaScript,3655,69,9,24,2,0.1,0,0,0,0,3,0.21704
754,KSImageNamed-Xcode,https://github.com/ksuther/KSImageNamed-Xcode,Objective-C,4208,97,46,18,13,0.0,0,0,0,0,0,0.21701
1210,flinux,https://github.com/wishstudio/flinux,C,3553,79,58,10,2,0.0,0,2,0,2.0,6,0.21671
229,heml,https://github.com/SparkPost/heml,JavaScript,4211,40,26,10,2,0.0,1,1,0,1.0,8,0.21636
609,960-Grid-System,https://github.com/nathansmith/960-Grid-System,CSS,3685,135,5,6,2,0.0,0,0,0,0,6,0.21624
1303,react-primer-draft,https://github.com/mikechau/react-primer-draft,,3671,71,51,18,7,0.0,0,0,0,0,3,0.2162
232,LinEnum,https://github.com/rebootuser/LinEnum,Shell,3791,90,12,18,4,0.0,0,2,0,0.0,0,0.21563
873,ML_for_Hackers,https://github.com/johnmyleswhite/ML_for_Hackers,R,3584,109,86,10,3,0.0,0,1,0,1.0,9,0.2155
1118,megaboilerplate,https://github.com/sahat/megaboilerplate,CSS,3830,62,29,19,7,0.0,0,2,1,0.0,0,0.21536
892,zoom.js,https://github.com/fat/zoom.js,JavaScript,4032,88,66,11,5,0.0,0,0,0,0,17,0.21535
1060,MVVMReactiveCocoa,https://github.com/leichunfeng/MVVMReactiveCocoa,Objective-C,3739,73,36,7,2,0.0,2,2,2,0.0,17,0.21496
3,PRNet,https://github.com/YadiraF/PRNet,Python,4163,34,27,6,1,0.0,0,14,3,0.9,39,0.21489
262,MalwareSourceCode,https://github.com/vxunderground/MalwareSourceCode,Assembly,3936,3,0,4,1,13.7,0,21,19,0.4,0,0.21456
336,FlutterScreens,https://github.com/samarthagarwal/FlutterScreens,Dart,3576,30,4,6,3,0.0,0,7,4,0.7,0,0.21452
835,textillate,https://github.com/jschr/textillate,JavaScript,3540,97,38,16,9,0.0,0,0,0,0,0,0.21384
1452,discover-flask,https://github.com/realpython/discover-flask,Python,4081,80,45,3,2,0.0,4,4,0,1.5,4,0.21366
922,practical-pytorch,https://github.com/spro/practical-pytorch,Jupyter Notebook,4174,48,30,6,3,0.0,0,4,0,0.5,17,0.21315
599,LiquidFloatingActionButton,https://github.com/yoavlt/LiquidFloatingActionButton,Swift,3679,65,17,13,6,0.0,1,0,0,0,0,0.21262
1001,must-watch-css,https://github.com/AllThingsSmitty/must-watch-css,,3905,79,0,5,2,0.1,0,0,0,0,0,0.21252
466,openshare,https://github.com/100apps/openshare,Objective-C,3656,69,28,11,5,0.0,0,1,0,1.0,0,0.21237
504,StarWars.iOS,https://github.com/Yalantis/StarWars.iOS,Swift,3598,64,9,10,2,0.1,1,0,0,0,5,0.21218
239,sticky-headers-recyclerview,https://github.com/timehop/sticky-headers-recyclerview,Java,3681,76,58,17,4,0.0,0,0,0,0,12,0.21133
185,MacGap1,https://github.com/MacGapProject/MacGap1,Objective-C,3587,110,44,17,8,0.0,0,0,0,0,0,0.2098
135,mqtt,https://github.com/mcxiaoke/mqtt,Rich Text Format,3566,66,7,10,2,0.0,0,0,0,0,7,0.20956
1062,Cards,https://github.com/PaoloCuscela/Cards,Swift,3943,40,19,11,1,0.0,6,1,1,0.0,11,0.20912
1036,DeepLearningProject,https://github.com/Spandan-Madan/DeepLearningProject,HTML,4176,43,6,12,5,0.0,0,1,0,0.0,0,0.20865
655,reactjs101,https://github.com/kdchang/reactjs101,JavaScript,3811,59,35,23,5,0.0,0,0,0,0,2,0.20793
1206,CS-Xmind-Note,https://github.com/SSHeRun/CS-Xmind-Note,,3884,22,1,4,2,0.3,0,4,1,0.0,4,0.2075
746,awesome-ml-for-cybersecurity,https://github.com/jivoi/awesome-ml-for-cybersecurity,,4162,49,2,16,1,0.2,0,5,3,0.0,0,0.20635
1061,til,https://github.com/thoughtbot/til,,3802,73,72,34,8,0.0,0,0,0,0,0,0.20635
689,fetool,https://github.com/nieweidong/fetool,,4199,67,14,11,6,0.0,0,1,0,0.0,0,0.20598
199,Batsh,https://github.com/batsh-dev-team/Batsh,OCaml,4021,90,12,7,2,0.0,1,1,0,1.0,0,0.20565
367,amdjs-api,https://github.com/amdjs/amdjs-api,,4149,117,60,5,2,0.0,0,0,0,0,120,0.20558
861,python3_with_pleasure,https://github.com/arogozhnikov/python3_with_pleasure,,3635,37,12,15,7,0.0,0,0,0,0,0,0.20493
372,research,https://github.com/commaai/research,Python,3943,54,52,13,4,0.0,0,3,2,0.0,6,0.20483
